StoreID,Week,Week_start,Week_end,Count,Sum_Gross Margin,Sum_Sales,Sq_Ft,AvgMonthSales
11318,21,6/26/2015,7/2/2015,621,2538.52,5539.97,1319,24000
11318,22,7/3/2015,7/9/2015,749,2975.16,6510.92,1319,24000
11318,23,7/10/2015,7/16/2015,680,2794.69,6057.93,1319,24000
11318,24,7/17/2015,7/23/2015,657,2710.11,5953.61,1319,24000
11318,25,7/24/2015,7/30/2015,629,2637.1,5786,1319,24000
11318,26,7/31/2015,8/6/2015,652,2633.96,5735.16,1319,24000
11318,27,8/7/2015,8/13/2015,698,2741.41,5978.6,1319,24000
11318,28,8/14/2015,8/20/2015,663,2792.94,6044.68,1319,24000
11318,29,8/21/2015,8/27/2015,890,3751.51,8180.67,1319,24000
11318,30,8/28/2015,9/3/2015,733,3086.29,6665.11,1319,24000
11318,31,9/4/2015,9/10/2015,655,2768.97,6032.32,1319,24000
11318,32,9/11/2015,9/17/2015,622,2551.69,5509.8,1319,24000
11318,33,9/18/2015,9/24/2015,696,2846.06,6098.1,1319,24000
11318,34,9/25/2015,10/1/2015,731,2989.3,6490.66,1319,24000
11318,35,10/2/2015,10/8/2015,700,2796.38,6066.46,1319,24000
11318,36,10/9/2015,10/15/2015,630,2516.06,5499.35,1319,24000
11318,37,10/16/2015,10/22/2015,549,2207.42,4816.2,1319,24000
11318,38,10/23/2015,10/29/2015,675,2895.43,6187.82,1319,24000
11318,39,10/30/2015,11/5/2015,736,3004.06,6515.45,1319,24000
11318,40,11/6/2015,11/12/2015,573,2400.37,5158.2,1319,24000
11318,41,11/13/2015,11/19/2015,730,2881.99,6174.48,1319,24000
11318,42,11/20/2015,11/26/2015,635,2585.72,5569.78,1319,24000
11318,43,11/27/2015,12/3/2015,737,3069.56,6651.02,1319,24000
11318,44,12/4/2015,12/10/2015,752,3141.39,6785.66,1319,24000
11318,45,12/11/2015,12/17/2015,804,3204.11,6937.48,1319,24000
11318,46,12/18/2015,12/24/2015,789,3187.53,6869.25,1319,24000
11318,47,12/25/2015,12/31/2015,819,3396.41,7394.51,1319,24000
11318,48,1/1/2016,1/7/2016,773,3073.45,6671.93,1319,24000
11318,49,1/8/2016,1/14/2016,499,1902.05,4134.56,1319,24000
11318,50,1/15/2016,1/21/2016,485,1952.13,4208.77,1319,24000
11318,51,1/22/2016,1/28/2016,746,2975.07,6362,1319,24000
11318,52,1/29/2016,2/4/2016,647,2698.19,5814.08,1319,24000
11318,53,2/5/2016,2/11/2016,751,3018.13,6628.96,1319,24000
11318,54,2/12/2016,2/18/2016,601,2429.26,5167.93,1319,24000
11318,55,2/19/2016,2/25/2016,627,2560.55,5583.96,1319,24000
11318,56,2/26/2016,3/3/2016,658,2643.18,5753.65,1319,24000
11318,57,3/4/2016,3/10/2016,690,2965.65,6367.25,1319,24000
11318,58,3/11/2016,3/17/2016,884,3648.11,7874.95,1319,24000
11318,59,3/18/2016,3/24/2016,317,1273.7,2796.2,1319,24000
11318,60,3/25/2016,3/31/2016,639,2599.73,5656.32,1319,24000
11318,61,4/1/2016,4/7/2016,1007,4065.46,8830.2,1319,24000
11318,62,4/8/2016,4/14/2016,751,2986.15,6452.35,1319,24000
11318,63,4/15/2016,4/21/2016,840,3381.14,7441.43,1319,24000
11318,64,4/22/2016,4/28/2016,865,3509.31,7608.56,1319,24000
11318,65,4/29/2016,5/5/2016,780,3150.75,6813.94,1319,24000
11318,66,5/6/2016,5/12/2016,622,2514.1,5470.71,1319,24000
11318,67,5/13/2016,5/19/2016,752,3049.58,6577.76,1319,24000
11318,68,5/20/2016,5/26/2016,466,1893.92,4147.4,1319,24000
11318,69,5/27/2016,6/2/2016,609,2451.23,5363.11,1319,24000
11318,70,6/3/2016,6/9/2016,699,2844.99,6125.25,1319,24000
11318,71,6/10/2016,6/16/2016,688,2741.24,5935,1319,24000
11318,72,6/17/2016,6/23/2016,655,2783.65,6016.47,1319,24000
11318,73,6/24/2016,6/30/2016,674,2799.06,6018.8,1319,24000
11318,74,7/1/2016,7/7/2016,568,2306.74,4930.88,1319,24000
11318,75,7/8/2016,7/14/2016,645,2626.21,5679.07,1319,24000
11318,76,7/15/2016,7/21/2016,575,2424.64,5197.14,1319,24000
11368,1,2/6/2015,2/12/2015,581,2444.71,5244.54,1319,22000
11368,2,2/13/2015,2/19/2015,785,3282.04,7097.43,1319,22000
11368,3,2/20/2015,2/26/2015,547,2278.18,4885,1319,22000
11368,4,2/27/2015,3/5/2015,533,2187.35,4650.01,1319,22000
11368,5,3/6/2015,3/12/2015,507,2088.58,4471.77,1319,22000
11368,6,3/13/2015,3/19/2015,420,1678.89,3654.08,1319,22000
11368,7,3/20/2015,3/26/2015,488,1972.4,4225.74,1319,22000
11368,8,3/27/2015,4/2/2015,681,2754.36,5885.17,1319,22000
11368,9,4/3/2015,4/9/2015,515,2090.14,4590.87,1319,22000
11368,10,4/10/2015,4/16/2015,698,2903.56,6300.34,1319,22000
11368,11,4/17/2015,4/23/2015,671,2784.64,6030.4,1319,22000
11368,12,4/24/2015,4/30/2015,638,2674.95,5758.2,1319,22000
11368,13,5/1/2015,5/7/2015,504,2105.45,4582.41,1319,22000
11368,14,5/8/2015,5/14/2015,621,2539.59,5436.48,1319,22000
11368,15,5/15/2015,5/21/2015,493,2031.45,4412.52,1319,22000
11368,16,5/22/2015,5/28/2015,571,2377.72,5106.44,1319,22000
11368,17,5/29/2015,6/4/2015,487,2018.96,4339.18,1319,22000
11368,18,6/5/2015,6/11/2015,545,2232.65,4840.95,1319,22000
11368,19,6/12/2015,6/18/2015,648,2626.99,5662.59,1319,22000
11368,20,6/19/2015,6/25/2015,491,1962.59,4255.86,1319,22000
11368,21,6/26/2015,7/2/2015,575,2355.28,5035.89,1319,22000
11368,22,7/3/2015,7/9/2015,490,1972.61,4313.27,1319,22000
11368,23,7/10/2015,7/16/2015,638,2526.07,5493.81,1319,22000
11368,24,7/17/2015,7/23/2015,674,2737.79,5918,1319,22000
11368,25,7/24/2015,7/30/2015,702,2807.63,5989.59,1319,22000
11368,26,7/31/2015,8/6/2015,617,2480.18,5405.86,1319,22000
11368,27,8/7/2015,8/13/2015,729,3058.62,6575.17,1319,22000
11368,28,8/14/2015,8/20/2015,806,3272.94,6982.61,1319,22000
11368,29,8/21/2015,8/27/2015,764,2967.27,6480.65,1319,22000
11368,30,8/28/2015,9/3/2015,714,2828.35,6028.62,1319,22000
11368,31,9/4/2015,9/10/2015,614,2442.18,5252.89,1319,22000
11368,32,9/11/2015,9/17/2015,653,2607.32,5659.05,1319,22000
11368,33,9/18/2015,9/24/2015,609,2448.11,5233.18,1319,22000
11368,34,9/25/2015,10/1/2015,484,1924.43,4079.64,1319,22000
11368,35,10/2/2015,10/8/2015,533,2056.07,4486.87,1319,22000
11368,36,10/9/2015,10/15/2015,487,1946.29,4145.53,1319,22000
11368,37,10/16/2015,10/22/2015,381,1561.96,3350.39,1319,22000
11368,38,10/23/2015,10/29/2015,592,2410.71,5146.37,1319,22000
11368,39,10/30/2015,11/5/2015,709,3067.25,6571.93,1319,22000
11368,40,11/6/2015,11/12/2015,578,2393.13,5229.38,1319,22000
11368,41,11/13/2015,11/19/2015,667,2802.87,6069.02,1319,22000
11368,42,11/20/2015,11/26/2015,640,2574.6,5612.24,1319,22000
11368,43,11/27/2015,12/3/2015,522,2153.03,4614.08,1319,22000
11368,44,12/4/2015,12/10/2015,688,2945.28,6288.2,1319,22000
11368,45,12/11/2015,12/17/2015,686,2933.61,6195.69,1319,22000
11368,46,12/18/2015,12/24/2015,800,3327.6,7181.75,1319,22000
11368,47,12/25/2015,12/31/2015,575,2445.97,5250.65,1319,22000
11368,48,1/1/2016,1/7/2016,611,2502.6,5388.55,1319,22000
11368,49,1/8/2016,1/14/2016,476,1939.21,4192.05,1319,22000
11368,50,1/15/2016,1/21/2016,355,1508.47,3184.5,1319,22000
11368,51,1/22/2016,1/28/2016,713,2939.57,6343.96,1319,22000
11368,52,1/29/2016,2/4/2016,551,2295.99,4968.68,1319,22000
11368,53,2/5/2016,2/11/2016,553,2196.87,4696.06,1319,22000
11368,54,2/12/2016,2/18/2016,729,2982.53,6435.29,1319,22000
11368,55,2/19/2016,2/25/2016,652,2595.58,5567.06,1319,22000
11368,56,2/26/2016,3/3/2016,677,2767.95,5943.59,1319,22000
11368,57,3/4/2016,3/10/2016,704,2923.36,6285.95,1319,22000
11368,58,3/11/2016,3/17/2016,590,2338.8,5083.17,1319,22000
11368,59,3/18/2016,3/24/2016,649,2667.1,5789.4,1319,22000
11368,60,3/25/2016,3/31/2016,707,2866.53,6258.08,1319,22000
11368,61,4/1/2016,4/7/2016,709,2876.27,6087.52,1319,22000
11368,62,4/8/2016,4/14/2016,775,3035.69,6575.7,1319,22000
11368,63,4/15/2016,4/21/2016,833,3220.3,6975.97,1319,22000
11368,64,4/22/2016,4/28/2016,705,2812.64,6139.39,1319,22000
11368,65,4/29/2016,5/5/2016,898,3659.06,7875.29,1319,22000
11368,66,5/6/2016,5/12/2016,551,2156.32,4527.38,1319,22000
11368,67,5/13/2016,5/19/2016,610,2408.35,5271.73,1319,22000
11368,68,5/20/2016,5/26/2016,600,2356.77,5133.07,1319,22000
11368,69,5/27/2016,6/2/2016,761,3044.8,6757.79,1319,22000
11368,70,6/3/2016,6/9/2016,501,2085.71,4488.31,1319,22000
11368,71,6/10/2016,6/16/2016,713,2893.27,6358.55,1319,22000
11368,72,6/17/2016,6/23/2016,581,2200.26,4859.54,1319,22000
11368,73,6/24/2016,6/30/2016,659,2654.48,5735.11,1319,22000
11368,74,7/1/2016,7/7/2016,695,2846.32,6239.64,1319,22000
11368,75,7/8/2016,7/14/2016,490,1881.92,4079.2,1319,22000
11368,76,7/15/2016,7/21/2016,886,3626.24,7875.4,1319,22000
11418,1,2/6/2015,2/12/2015,307,1334.59,2821.59,1323,15000
11418,2,2/13/2015,2/19/2015,617,2691.04,5791.78,1323,15000
11418,3,2/20/2015,2/26/2015,419,1768.1,3830.86,1323,15000
11418,4,2/27/2015,3/5/2015,516,2233.24,4819.55,1323,15000
11418,5,3/6/2015,3/12/2015,440,1808.64,3882.85,1323,15000
11418,6,3/13/2015,3/19/2015,256,1081.45,2334.32,1323,15000
11418,7,3/20/2015,3/26/2015,238,953.99,2067.09,1323,15000
11418,8,3/27/2015,4/2/2015,399,1661.4,3646.16,1323,15000
11418,9,4/3/2015,4/9/2015,357,1454.03,3216.76,1323,15000
11418,10,4/10/2015,4/16/2015,552,2262.18,4891.28,1323,15000
11418,11,4/17/2015,4/23/2015,589,2489.71,5296,1323,15000
11418,12,4/24/2015,4/30/2015,483,2042.05,4415.38,1323,15000
11418,13,5/1/2015,5/7/2015,548,2278.01,4872.23,1323,15000
11418,14,5/8/2015,5/14/2015,543,2231.82,4877,1323,15000
11418,15,5/15/2015,5/21/2015,383,1543.99,3321.34,1323,15000
11418,16,5/22/2015,5/28/2015,247,983.89,2137.58,1323,15000
11418,17,5/29/2015,6/4/2015,394,1655,3607.35,1323,15000
11418,18,6/5/2015,6/11/2015,443,1832.31,3840.59,1323,15000
11418,19,6/12/2015,6/18/2015,423,1749.24,3730.53,1323,15000
11418,20,6/19/2015,6/25/2015,581,2487.71,5394.39,1323,15000
11418,21,6/26/2015,7/2/2015,476,1997.37,4327.68,1323,15000
11418,22,7/3/2015,7/9/2015,365,1592.69,3437.61,1323,15000
11418,23,7/10/2015,7/16/2015,385,1663.83,3623.59,1323,15000
11418,24,7/17/2015,7/23/2015,600,2461.83,5325.06,1323,15000
11418,25,7/24/2015,7/30/2015,469,1975.11,4299.06,1323,15000
11418,26,7/31/2015,8/6/2015,470,1953.06,4321.47,1323,15000
11418,27,8/7/2015,8/13/2015,503,2091.01,4496.14,1323,15000
11418,28,8/14/2015,8/20/2015,574,2374.3,5100.93,1323,15000
11418,29,8/21/2015,8/27/2015,544,2170.47,4811.54,1323,15000
11418,30,8/28/2015,9/3/2015,426,1727.43,3771.3,1323,15000
11418,31,9/4/2015,9/10/2015,323,1327.83,2860.73,1323,15000
11418,32,9/11/2015,9/17/2015,558,2230.85,4896.64,1323,15000
11418,33,9/18/2015,9/24/2015,489,2024.9,4431.76,1323,15000
11418,34,9/25/2015,10/1/2015,456,1911.28,4172.75,1323,15000
11418,35,10/2/2015,10/8/2015,481,1983.39,4308.82,1323,15000
11418,36,10/9/2015,10/15/2015,423,1689,3718.9,1323,15000
11418,37,10/16/2015,10/22/2015,483,1904.65,4113.73,1323,15000
11418,38,10/23/2015,10/29/2015,403,1628.42,3521.07,1323,15000
11418,39,10/30/2015,11/5/2015,381,1523.16,3338.16,1323,15000
11418,40,11/6/2015,11/12/2015,432,1819.61,3936.52,1323,15000
11418,41,11/13/2015,11/19/2015,374,1437.61,3154.04,1323,15000
11418,42,11/20/2015,11/26/2015,501,1960.85,4235.02,1323,15000
11418,43,11/27/2015,12/3/2015,448,1859.39,4050.41,1323,15000
11418,44,12/4/2015,12/10/2015,350,1457.1,3107.08,1323,15000
11418,45,12/11/2015,12/17/2015,546,2312.75,4986.69,1323,15000
11418,46,12/18/2015,12/24/2015,402,1605.11,3561.97,1323,15000
11418,47,12/25/2015,12/31/2015,373,1592.54,3457.44,1323,15000
11418,48,1/1/2016,1/7/2016,289,1188.51,2575.26,1323,15000
11418,49,1/8/2016,1/14/2016,463,1936.61,4195.62,1323,15000
11418,50,1/15/2016,1/21/2016,184,758.4,1637.53,1323,15000
11418,51,1/22/2016,1/28/2016,293,1277,2792.87,1323,15000
11418,52,1/29/2016,2/4/2016,415,1672.16,3646.85,1323,15000
11418,53,2/5/2016,2/11/2016,319,1297.78,2822.42,1323,15000
11418,54,2/12/2016,2/18/2016,308,1314.91,2825.58,1323,15000
11418,55,2/19/2016,2/25/2016,324,1335.96,2864.8,1323,15000
11418,56,2/26/2016,3/3/2016,309,1295.04,2811.94,1323,15000
11418,57,3/4/2016,3/10/2016,393,1667.87,3639.53,1323,15000
11418,58,3/11/2016,3/17/2016,477,1973.5,4266.87,1323,15000
11418,59,3/18/2016,3/24/2016,235,965.69,2138.6,1323,15000
11418,60,3/25/2016,3/31/2016,385,1447.53,3115.86,1323,15000
11418,61,4/1/2016,4/7/2016,430,1673.93,3672.45,1323,15000
11418,62,4/8/2016,4/14/2016,373,1540.05,3332.63,1323,15000
11418,63,4/15/2016,4/21/2016,300,1243.71,2639.36,1323,15000
11418,64,4/22/2016,4/28/2016,317,1269.91,2719.94,1323,15000
11418,65,4/29/2016,5/5/2016,401,1717.8,3681.34,1323,15000
11418,66,5/6/2016,5/12/2016,244,1048.63,2231.42,1323,15000
11418,67,5/13/2016,5/19/2016,382,1594.12,3451.31,1323,15000
11418,68,5/20/2016,5/26/2016,379,1524.31,3317.8,1323,15000
11418,69,5/27/2016,6/2/2016,375,1492.85,3286.2,1323,15000
11418,70,6/3/2016,6/9/2016,268,1145.62,2516.04,1323,15000
11418,71,6/10/2016,6/16/2016,305,1301.62,2783.89,1323,15000
11418,72,6/17/2016,6/23/2016,303,1289.13,2866.73,1323,15000
11418,73,6/24/2016,6/30/2016,294,1209.12,2640.99,1323,15000
11418,74,7/1/2016,7/7/2016,264,1066.7,2327.18,1323,15000
11418,75,7/8/2016,7/14/2016,375,1592.4,3463.54,1323,15000
11418,76,7/15/2016,7/21/2016,502,2138.19,4645.36,1323,15000
11468,1,2/6/2015,2/12/2015,627,2587.23,5510.17,1325,19000
11468,2,2/13/2015,2/19/2015,740,3040.4,6396.79,1325,19000
11468,3,2/20/2015,2/26/2015,519,2128.95,4599.31,1325,19000
11468,4,2/27/2015,3/5/2015,393,1600.61,3404.48,1325,19000
11468,5,3/6/2015,3/12/2015,660,2755.29,5945.37,1325,19000
11468,6,3/13/2015,3/19/2015,569,2397.26,5184.56,1325,19000
11468,7,3/20/2015,3/26/2015,319,1337.15,2816.48,1325,19000
11468,8,3/27/2015,4/2/2015,634,2488.49,5418.86,1325,19000
11468,9,4/3/2015,4/9/2015,560,2266.51,4862.21,1325,19000
11468,10,4/10/2015,4/16/2015,549,2210.31,4683.12,1325,19000
11468,11,4/17/2015,4/23/2015,525,2242.1,4770.32,1325,19000
11468,12,4/24/2015,4/30/2015,499,2188.95,4662.22,1325,19000
11468,13,5/1/2015,5/7/2015,449,1940.66,4184.65,1325,19000
11468,14,5/8/2015,5/14/2015,481,1989.29,4291.71,1325,19000
11468,15,5/15/2015,5/21/2015,529,2304.29,4897.9,1325,19000
11468,16,5/22/2015,5/28/2015,429,1770.3,3777.72,1325,19000
11468,17,5/29/2015,6/4/2015,468,2017.99,4315.44,1325,19000
11468,18,6/5/2015,6/11/2015,474,2035.34,4382.69,1325,19000
11468,19,6/12/2015,6/18/2015,492,1977.23,4190.55,1325,19000
11468,20,6/19/2015,6/25/2015,467,1941.4,4055.48,1325,19000
11468,21,6/26/2015,7/2/2015,553,2306.79,5057.83,1325,19000
11468,22,7/3/2015,7/9/2015,447,1735.73,3757.17,1325,19000
11468,23,7/10/2015,7/16/2015,540,2147.08,4615.88,1325,19000
11468,24,7/17/2015,7/23/2015,581,2374,5018.11,1325,19000
11468,25,7/24/2015,7/30/2015,459,1915.66,4104.53,1325,19000
11468,26,7/31/2015,8/6/2015,544,2238.74,4787.78,1325,19000
11468,27,8/7/2015,8/13/2015,537,2272.61,4827.96,1325,19000
11468,28,8/14/2015,8/20/2015,477,1945.94,4103.15,1325,19000
11468,29,8/21/2015,8/27/2015,605,2491.96,5340.06,1325,19000
11468,30,8/28/2015,9/3/2015,554,2283.15,4934.89,1325,19000
11468,31,9/4/2015,9/10/2015,498,2042.54,4332.99,1325,19000
11468,32,9/11/2015,9/17/2015,482,1911.51,4087.62,1325,19000
11468,33,9/18/2015,9/24/2015,458,1859.84,3908.62,1325,19000
11468,34,9/25/2015,10/1/2015,375,1608.22,3457.55,1325,19000
11468,35,10/2/2015,10/8/2015,609,2580.03,5486.43,1325,19000
11468,36,10/9/2015,10/15/2015,377,1630.39,3463.24,1325,19000
11468,37,10/16/2015,10/22/2015,362,1535.64,3217.36,1325,19000
11468,38,10/23/2015,10/29/2015,461,1920.93,4160.21,1325,19000
11468,39,10/30/2015,11/5/2015,565,2409.05,5121.39,1325,19000
11468,40,11/6/2015,11/12/2015,580,2369.97,5059.78,1325,19000
11468,41,11/13/2015,11/19/2015,529,2187.25,4594.57,1325,19000
11468,42,11/20/2015,11/26/2015,640,2729.89,5817.49,1325,19000
11468,43,11/27/2015,12/3/2015,619,2602.07,5573.98,1325,19000
11468,44,12/4/2015,12/10/2015,516,2199.27,4719.62,1325,19000
11468,45,12/11/2015,12/17/2015,665,2983.12,6317.55,1325,19000
11468,46,12/18/2015,12/24/2015,728,3096.31,6518.32,1325,19000
11468,47,12/25/2015,12/31/2015,533,2209.26,4709.68,1325,19000
11468,48,1/1/2016,1/7/2016,740,3054.89,6527.36,1325,19000
11468,49,1/8/2016,1/14/2016,457,1989.67,4167.39,1325,19000
11468,50,1/15/2016,1/21/2016,511,2144.95,4593.58,1325,19000
11468,51,1/22/2016,1/28/2016,612,2571.08,5432.02,1325,19000
11468,52,1/29/2016,2/4/2016,608,2523.48,5375.65,1325,19000
11468,53,2/5/2016,2/11/2016,612,2486.41,5280.36,1325,19000
11468,54,2/12/2016,2/18/2016,686,2824.69,5990.36,1325,19000
11468,55,2/19/2016,2/25/2016,655,2596.14,5571.77,1325,19000
11468,56,2/26/2016,3/3/2016,481,1920.44,4049.64,1325,19000
11468,57,3/4/2016,3/10/2016,423,1821.29,3906.99,1325,19000
11468,58,3/11/2016,3/17/2016,385,1601.54,3435.9,1325,19000
11468,59,3/18/2016,3/24/2016,366,1531.59,3303.14,1325,19000
11468,60,3/25/2016,3/31/2016,399,1631.86,3447.71,1325,19000
11468,61,4/1/2016,4/7/2016,334,1377.39,2988.72,1325,19000
11468,62,4/8/2016,4/14/2016,371,1554.74,3293.94,1325,19000
11468,63,4/15/2016,4/21/2016,433,1866.72,3920.81,1325,19000
11468,64,4/22/2016,4/28/2016,342,1447.82,3051.87,1325,19000
11468,65,4/29/2016,5/5/2016,571,2420.81,5186.21,1325,19000
11468,66,5/6/2016,5/12/2016,361,1475.5,3147.92,1325,19000
11468,67,5/13/2016,5/19/2016,457,1835.07,3961.35,1325,19000
11468,68,5/20/2016,5/26/2016,333,1405.51,3043.2,1325,19000
11468,69,5/27/2016,6/2/2016,410,1828.05,3864.59,1325,19000
11468,70,6/3/2016,6/9/2016,300,1309.93,2793.06,1325,19000
11468,71,6/10/2016,6/16/2016,429,1765.85,3748.06,1325,19000
11468,72,6/17/2016,6/23/2016,422,1818.08,3907.58,1325,19000
11468,73,6/24/2016,6/30/2016,508,2118.48,4586.44,1325,19000
11468,74,7/1/2016,7/7/2016,406,1665.32,3586.36,1325,19000
11468,75,7/8/2016,7/14/2016,508,2226.85,4691.71,1325,19000
11468,76,7/15/2016,7/21/2016,531,2346.13,5052.41,1325,19000
11518,1,2/6/2015,2/12/2015,1136,4551.96,9864.5,1306,35000
11518,2,2/13/2015,2/19/2015,1142,4705.52,10090.41,1306,35000
11518,3,2/20/2015,2/26/2015,782,3168.06,6867.78,1306,35000
11518,4,2/27/2015,3/5/2015,1080,4420.55,9457.02,1306,35000
11518,5,3/6/2015,3/12/2015,1021,4150.85,9114.54,1306,35000
11518,6,3/13/2015,3/19/2015,1142,4679.11,10052.74,1306,35000
11518,7,3/20/2015,3/26/2015,586,2412.14,5220.59,1306,35000
11518,8,3/27/2015,4/2/2015,781,3073.37,6659.63,1306,35000
11518,9,4/3/2015,4/9/2015,1018,4183.07,9028.93,1306,35000
11518,10,4/10/2015,4/16/2015,1022,4266.3,9186.01,1306,35000
11518,11,4/17/2015,4/23/2015,1341,5580.59,12096.58,1306,35000
11518,12,4/24/2015,4/30/2015,1137,4630.4,10019.95,1306,35000
11518,13,5/1/2015,5/7/2015,830,3402.67,7388.01,1306,35000
11518,14,5/8/2015,5/14/2015,1123,4601.73,9780.49,1306,35000
11518,15,5/15/2015,5/21/2015,1201,4723.49,10311.69,1306,35000
11518,16,5/22/2015,5/28/2015,753,3099.46,6760.69,1306,35000
11518,17,5/29/2015,6/4/2015,1220,5064.59,10959.22,1306,35000
11518,18,6/5/2015,6/11/2015,1118,4434.65,9650.99,1306,35000
11518,19,6/12/2015,6/18/2015,1318,5277.22,11498.35,1306,35000
11518,20,6/19/2015,6/25/2015,1448,5666.52,12354.44,1306,35000
11518,21,6/26/2015,7/2/2015,1180,4664.27,10111.32,1306,35000
11518,22,7/3/2015,7/9/2015,1006,3999.45,8595.5,1306,35000
11518,23,7/10/2015,7/16/2015,942,3667.51,8046.67,1306,35000
11518,24,7/17/2015,7/23/2015,1211,4819.99,10359.62,1306,35000
11518,25,7/24/2015,7/30/2015,1068,4206.1,9200.63,1306,35000
11518,26,7/31/2015,8/6/2015,1028,4107.8,8937.72,1306,35000
11518,27,8/7/2015,8/13/2015,1091,4399.51,9490.78,1306,35000
11518,28,8/14/2015,8/20/2015,1023,4107.9,8948.72,1306,35000
11518,29,8/21/2015,8/27/2015,1293,5102.01,11119.68,1306,35000
11518,30,8/28/2015,9/3/2015,1089,4309.94,9289.66,1306,35000
11518,31,9/4/2015,9/10/2015,916,3590.67,7800.41,1306,35000
11518,32,9/11/2015,9/17/2015,942,3724.3,8118.08,1306,35000
11518,33,9/18/2015,9/24/2015,1039,4187.46,9087.23,1306,35000
11518,34,9/25/2015,10/1/2015,803,3189.52,6851.78,1306,35000
11518,35,10/2/2015,10/8/2015,812,3279.68,7057.07,1306,35000
11518,36,10/9/2015,10/15/2015,866,3517.46,7612.94,1306,35000
11518,37,10/16/2015,10/22/2015,522,2051.78,4444.06,1306,35000
11518,38,10/23/2015,10/29/2015,891,3558.47,7763.56,1306,35000
11518,39,10/30/2015,11/5/2015,909,3752,8041.39,1306,35000
11518,40,11/6/2015,11/12/2015,876,3498.46,7655.92,1306,35000
11518,41,11/13/2015,11/19/2015,992,4076.85,8829.44,1306,35000
11518,42,11/20/2015,11/26/2015,740,2933.66,6329.23,1306,35000
11518,43,11/27/2015,12/3/2015,625,2538.13,5519.61,1306,35000
11518,44,12/4/2015,12/10/2015,892,3635.35,7970.22,1306,35000
11518,45,12/11/2015,12/17/2015,990,4107.9,8841.49,1306,35000
11518,46,12/18/2015,12/24/2015,1161,4658.12,10122.22,1306,35000
11518,47,12/25/2015,12/31/2015,845,3427.97,7485.18,1306,35000
11518,48,1/1/2016,1/7/2016,794,3341.16,7160.23,1306,35000
11518,49,1/8/2016,1/14/2016,724,2935.81,6322.04,1306,35000
11518,50,1/15/2016,1/21/2016,783,3206.95,6889.11,1306,35000
11518,51,1/22/2016,1/28/2016,666,2709.92,5897.82,1306,35000
11518,52,1/29/2016,2/4/2016,870,3529.56,7505.19,1306,35000
11518,53,2/5/2016,2/11/2016,924,3623.87,7793.52,1306,35000
11518,54,2/12/2016,2/18/2016,768,3079.42,6579.19,1306,35000
11518,55,2/19/2016,2/25/2016,1033,4118.75,8966.53,1306,35000
11518,56,2/26/2016,3/3/2016,1123,4513.69,9761.22,1306,35000
11518,57,3/4/2016,3/10/2016,981,4086.56,8794.14,1306,35000
11518,58,3/11/2016,3/17/2016,962,3949.09,8608.7,1306,35000
11518,59,3/18/2016,3/24/2016,597,2466.59,5340.56,1306,35000
11518,60,3/25/2016,3/31/2016,1045,4231.28,9215.47,1306,35000
11518,61,4/1/2016,4/7/2016,938,3758.54,8044.47,1306,35000
11518,62,4/8/2016,4/14/2016,813,3262.41,6997.28,1306,35000
11518,63,4/15/2016,4/21/2016,865,3492.15,7674.45,1306,35000
11518,64,4/22/2016,4/28/2016,758,3023.22,6611.64,1306,35000
11518,65,4/29/2016,5/5/2016,806,3287.03,7195.28,1306,35000
11518,66,5/6/2016,5/12/2016,844,3417.91,7377.66,1306,35000
11518,67,5/13/2016,5/19/2016,924,3644.53,7947.87,1306,35000
11518,68,5/20/2016,5/26/2016,684,2871.73,6233.69,1306,35000
11518,69,5/27/2016,6/2/2016,879,3516.6,7608.45,1306,35000
11518,70,6/3/2016,6/9/2016,596,2439.84,5262.4,1306,35000
11518,71,6/10/2016,6/16/2016,989,3839.13,8318.93,1306,35000
11518,72,6/17/2016,6/23/2016,694,2758.93,5954.68,1306,35000
11518,73,6/24/2016,6/30/2016,952,3732.03,8100.35,1306,35000
11518,74,7/1/2016,7/7/2016,818,3312.96,7190.12,1306,35000
11518,75,7/8/2016,7/14/2016,888,3595.07,7801,1306,35000
11518,76,7/15/2016,7/21/2016,953,3796.59,8281.9,1306,35000
11568,1,2/6/2015,2/12/2015,661,2516.38,5413.74,1305,21000
11568,2,2/13/2015,2/19/2015,712,2788.15,5999.91,1305,21000
11568,3,2/20/2015,2/26/2015,763,2987.64,6421.86,1305,21000
11568,4,2/27/2015,3/5/2015,617,2380.15,5174.88,1305,21000
11568,5,3/6/2015,3/12/2015,790,3177.79,6877.06,1305,21000
11568,6,3/13/2015,3/19/2015,570,2144.62,4685.11,1305,21000
11568,7,3/20/2015,3/26/2015,556,2249.96,4764.98,1305,21000
11568,8,3/27/2015,4/2/2015,694,2761.95,5907.22,1305,21000
11568,9,4/3/2015,4/9/2015,869,3437.37,7459.22,1305,21000
11568,10,4/10/2015,4/16/2015,637,2510.29,5413.86,1305,21000
11568,11,4/17/2015,4/23/2015,710,2751.01,5977.37,1305,21000
11568,12,4/24/2015,4/30/2015,721,2852.14,6278.79,1305,21000
11568,13,5/1/2015,5/7/2015,651,2592.39,5549.59,1305,21000
11568,14,5/8/2015,5/14/2015,547,2096.56,4557.64,1305,21000
11568,15,5/15/2015,5/21/2015,594,2326.79,5056.9,1305,21000
11568,16,5/22/2015,5/28/2015,331,1306.87,2840.19,1305,21000
